Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144
,,30000,30000,30000, 36 months,  8.19%,942.73,A,A4,"Director, Digital Policy",2 years,RENT,210000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,222xx,VA,7.11,0,Apr-2002,0,,89,7,1,3857,13.8%,11,w,30000.00,30000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,28415,1,2,2,4,5,24558,69,0,0,3707,45,27900,2,2,1,4,4059,13193,21.9,0,0,46,203,63,5,0,66,,8,,0,1,2,4,4,6,5,5,2,7,0,0,0,2,100,0,1,0,63385,28415,16900,35485,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,5800,5800,5800, 36 months, 15.57%,202.69,C,C3,Sr. Administrative Assistant,3 years,RENT,37000,Source Verified,Mar-2019,Issued,n,,,other,Other,750xx,TX,32.79,0,Oct-2008,1,51,,6,0,2987,87.9%,7,w,5800.00,5800.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,51,1,Joint App,119000,13.34,Source Verified,0,0,9716,0,2,0,0,54,6729,18,1,3,1356,24,3400,0,0,2,3,1619,238,91.8,0,0,67,30,12,12,0,12,,2,,1,3,4,3,3,2,4,4,4,6,0,0,0,1,85.7,100,0,0,40177,9716,2900,36777,15069,Oct-2008,0,0,7,95.4,2,5,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months,  6.46%,306.31,A,A1,Bookkeeper ,< 1 year,MORTGAGE,36400,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,064xx,CT,22.94,1,Feb-2007,0,22,,5,0,16031,89.1%,19,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,22,1,Individual,,,,0,0,169523,1,1,0,1,14,12515,74,1,1,6474,82,18000,0,7,0,2,33905,1526,80.9,0,0,145,143,6,6,2,6,54,,37,1,1,2,1,2,9,2,8,2,5,0,0,1,1,66.7,100,0,0,205025,28546,8000,16919,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,30000,30000,30000, 60 months, 20.00%,794.82,D,D2,EMS Logistics Supervisor,10+ years,RENT,32000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,147xx,NY,29.11,0,Mar-2010,1,,,22,0,8830,18.7%,31,w,30000.00,30000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,112000,18.34,Source Verified,0,0,21735,4,1,0,0,28,12905,50,7,16,2097,30,47300,0,0,3,16,1035,303,87.4,0,0,108,53,0,0,0,22,,0,,0,1,9,1,3,4,21,27,9,22,0,0,0,7,100,100,0,0,73016,21735,2400,25716,34901,Jun-2006,0,0,9,53.8,3,8,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 36 months, 11.71%,1323.04,B,B3,Regional Sales Director,< 1 year,MORTGAGE,214000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,357xx,AL,10.76,0,Jun-2009,0,,,11,0,46858,96.2%,17,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,May-2019,Apr-2019,0,,1,Joint App,224000,10.51,Not Verified,0,0,293298,0,1,0,1,17,37753,,1,1,7820,96,48700,1,4,1,3,26663,1189,96.7,0,0,17,117,9,9,1,9,,11,,0,7,9,7,10,1,9,15,9,11,0,0,0,2,100,100,0,0,305666,84611,35700,45959,50897,Jun-2009,0,1,11,94.9,1,15,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,25000,25000,25000, 36 months,  8.81%,792.79,A,A5,Sr. Business Analyst,5 years,RENT,107000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,917xx,CA,12.48,0,Aug-2006,0,72,,8,0,18809,45.5%,17,w,25000.00,25000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,54661,0,2,0,0,51,35852,19,0,0,12610,37,41300,0,2,0,0,7809,14991,55.6,0,0,143,151,40,40,0,40,,,,0,3,3,3,4,8,6,9,3,8,0,0,0,0,94.1,66.7,0,0,102069,54661,33800,60769,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,24000,24000,24000, 36 months,  7.56%,747.22,A,A3,Collector,3 years,MORTGAGE,113000,Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,460xx,IN,24.85,0,Aug-1998,2,,,19,0,51705,65.9%,30,w,24000.00,24000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,229726,1,2,2,2,10,47489,83,1,1,10891,73,78500,2,10,3,3,12091,8302,76.3,0,0,147,247,6,6,3,30,,4,,0,4,12,6,8,8,15,19,12,19,0,0,0,3,100,50,0,0,275943,99194,35000,56943,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,28000,28000,28000, 36 months,  7.02%,864.82,A,A2,,n/a,MORTGAGE,66458,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,853xx,AZ,30.88,0,May-1996,0,,,14,0,21595,25.6%,22,w,28000.00,28000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,70333,0,3,0,0,33,48738,41,0,0,5887,30,84500,0,0,0,0,5024,61905,25.9,0,0,132,274,28,28,0,28,,,,0,6,6,10,16,5,11,17,6,14,0,0,0,0,100,0,0,0,190812,70333,83500,106312,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,9000,9000,9000, 36 months, 14.74%,310.85,C,C2,Manager,5 years,MORTGAGE,51000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,276xx,NC,6.73,0,Feb-2011,1,,,7,0,11764,49.8%,10,f,9000.00,9000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,168640,2,1,1,1,6,7541,69,2,4,8135,56,23600,1,0,2,5,24091,5527,64.1,0,0,97,67,6,6,2,6,,1,,0,3,4,3,3,2,5,6,4,7,0,0,0,3,100,33.3,0,0,187210,19305,15400,11000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 60 months, 11.02%,326.29,B,B2,postal worker,10+ years,OWN,32000,Source Verified,Mar-2019,Issued,n,,,medical,Medical expenses,761xx,TX,11.18,0,Oct-1999,0,,,5,0,5872,18.9%,10,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,107000,20.85,Source Verified,0,0,5872,0,0,0,0,129,0,,0,1,0,19,31000,0,0,0,1,1174,,,0,0,129,233,17,17,1,,,,,0,0,2,0,1,1,5,8,2,5,0,0,0,0,100,,0,0,31000,5872,0,0,33811,Oct-1999,0,1,8,71,2,9,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,7000,7000,7000, 36 months,  8.81%,221.98,A,A5,Advertising Director,10+ years,MORTGAGE,51000,Source Verified,Mar-2019,Issued,n,,,car,Car financing,430xx,OH,42.54,0,Jan-2000,1,,,15,0,32758,63.4%,26,w,7000.00,7000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,101000,23.37,Source Verified,0,3520,132199,1,2,0,0,49,7457,16,1,2,9737,41,51700,0,0,1,2,8813,8113,77.8,0,0,77,230,3,3,3,32,,3,,0,7,10,7,12,4,12,19,10,15,0,0,0,1,100,71.4,0,0,197298,40215,36600,45773,36578,Sep-2007,0,0,2,95.2,1,7,1,0,10,N,,,,,,,,,,,,,,,N,,,,,,
,,30000,30000,30000, 60 months, 11.71%,662.95,B,B3,,< 1 year,MORTGAGE,14500,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,850xx,AZ,73.26,0,Mar-2013,0,,,6,0,380,4.8%,9,w,30000.00,30000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,134500,15.76,Not Verified,0,0,37431,0,2,0,0,34,37051,54,0,0,380,39,7900,0,3,0,0,6239,5220,6.8,0,0,69,72,52,34,0,52,,,,0,1,1,2,2,4,4,5,1,6,0,0,0,0,100,0,0,0,69465,37431,5600,61565,26570,Dec-2005,0,3,9,63.3,3,7,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,7000,7000,7000, 36 months, 13.08%,236.13,B,B5,Transportation Security Officer,< 1 year,OWN,35000,Source Verified,Mar-2019,Issued,n,,,other,Other,956xx,CA,7.85,0,Dec-2001,0,,,3,0,3698,92.5%,14,w,7000.00,7000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,51263,0,2,0,1,20,47565,72,0,0,3698,80,4000,0,0,0,1,17088,302,92.5,0,0,158,207,55,20,0,55,,20,,0,1,1,1,4,5,1,9,1,3,0,0,0,0,100,100,0,0,35559,51263,4000,31559,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,26000,26000,26000, 60 months, 13.90%,603.63,C,C1,Production worker,3 years,MORTGAGE,35360,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,438xx,OH,45.04,0,Aug-2005,0,,,12,0,10474,40%,28,w,26000.00,26000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,98360,26.86,Verified,0,0,98338,1,3,2,2,11,33858,81,2,2,1890,65,26200,6,0,18,4,8195,3467,45.8,0,0,105,96,5,5,1,8,,5,,0,2,6,3,7,11,8,16,6,11,0,0,0,4,100,66.7,0,0,148333,44332,6400,41895,31461,Sep-2005,0,0,17,65.8,6,21,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,20000,20000,20000, 36 months, 11.02%,654.97,B,B2,,n/a,MORTGAGE,31000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,327xx,FL,2.48,0,Oct-1985,0,72,,2,0,6369,91%,17,w,20000.00,20000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,79,1,Joint App,111000,10.99,Source Verified,0,0,152879,1,0,0,0,71,0,,1,1,6369,91,7000,0,1,0,1,76440,631,91,0,0,139,401,5,5,2,5,,,,0,1,1,1,5,7,1,8,1,2,0,0,0,1,88.2,100,0,0,161320,6369,7000,0,35144,Oct-1985,0,2,17,35,0,52,0,1,,N,,,,,,,,,,,,,,,N,,,,,,
,,21600,21600,21600, 60 months, 20.00%,572.27,D,D2,Xray technologist,4 years,MORTGAGE,30000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,310xx,GA,65.36,1,Apr-2006,0,22,,8,0,6734,69.4%,16,w,21600.00,21600.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,65000,30.92,Verified,0,0,145460,0,3,1,2,11,33546,73,0,1,2677,71,9700,1,0,1,3,18183,141,96.7,0,0,87,155,13,11,2,50,26,11,26,0,2,4,2,5,6,4,8,4,8,0,0,0,1,73.3,100,0,0,183046,40280,4300,57346,24560,Feb-2008,0,2,6,72.2,2,6,0,0,17,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 36 months, 20.00%,1486.55,D,D2,Technician ,5 years,MORTGAGE,90000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,287xx,NC,16.76,0,Nov-1993,1,34,,6,0,19567,78.6%,13,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,128000,20.26,Verified,0,0,308745,0,2,2,2,10,24475,86,1,2,15770,82,24900,2,1,4,5,51458,730,95.6,0,0,141,304,7,7,1,54,,0,,0,1,2,1,1,6,3,6,2,6,0,0,0,4,92.3,100,0,0,322017,44042,16500,28537,30450,Nov-2008,0,1,10,92.7,4,9,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,6200,6200,6200, 36 months,  7.02%,191.5,A,A2,Pilot,3 years,MORTGAGE,70000,Source Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,333xx,FL,27.64,0,Apr-2007,0,77,,18,0,22363,34.8%,29,w,6200.00,6200.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,272188,1,3,1,2,12,23150,55,3,5,9300,43,64200,0,1,4,7,15122,28204,40.2,0,0,136,143,4,4,2,4,,8,,0,7,11,8,9,11,14,16,11,18,0,0,0,4,96.4,12.5,0,0,345540,45513,47200,41988,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,19700,19700,19700, 60 months, 22.50%,549.71,D,D3,customer service specialist,2 years,RENT,62370,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,234xx,VA,29.31,0,Aug-1999,0,,,10,0,19058,80.4%,22,w,19700.00,19700.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,36913,0,2,0,0,42,17855,42,0,2,4128,55,23700,0,0,0,2,3691,279,97.8,0,0,179,235,13,13,0,39,,16,,0,4,8,4,8,4,8,18,8,10,0,0,0,0,100,100,0,0,66576,36913,12400,42876,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months,  8.81%,317.12,A,A5,CLINICAL STUDY ASSOCIATE,1 year,RENT,86175,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,946xx,CA,15.68,0,May-2002,0,,,12,0,10525,24.1%,17,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,54243,1,3,0,0,25,43718,76,3,4,10485,54,43700,0,1,0,4,4520,25215,29.4,0,0,202,88,6,6,0,11,,,,0,1,2,6,6,7,9,10,2,12,0,0,0,3,100,16.7,0,0,100974,54243,35700,57274,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,35000,35000,35000, 36 months,  8.19%,1099.85,A,A4,ROW Supervisor,3 years,MORTGAGE,160000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,720xx,AR,36.01,0,Feb-2007,2,24,,18,0,19119,37.1%,40,w,35000.00,35000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,35,1,Individual,,,,0,0,315321,3,6,2,5,3,158248,62,2,3,4962,52,51500,10,0,7,8,18548,31962,37.1,0,0,124,145,4,3,1,4,34,2,34,0,8,9,10,12,21,11,18,9,18,0,0,0,4,79.5,0,0,0,413847,177367,50800,209173,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 60 months,  8.19%,203.68,A,A4,Junior Estimator,5 years,RENT,36000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,233xx,VA,13.4,0,Aug-2005,0,,,5,0,13934,49.9%,9,w,9900.00,9900.00,100.0,100.00,100.00,0.00,0.0,0.0,0.0,Apr-2019,100.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,15966,0,1,0,0,42,2032,33,0,2,2711,47,27900,1,4,5,2,3193,6584,34.2,0,0,163,150,19,19,0,19,,8,,0,2,3,2,3,3,4,6,3,5,0,0,0,0,100,0,0,0,33999,15966,10000,6099,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,28000,28000,28000, 60 months, 20.00%,741.83,D,D2,machine operator,7 years,MORTGAGE,54000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,378xx,TN,33.84,0,May-2000,0,,,18,0,17928,34.8%,28,w,28000.00,28000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,89000,26.32,Not Verified,0,0,189671,3,2,1,2,5,58636,72,2,6,9511,47,51500,2,4,3,9,10537,12741,53.7,0,0,94,226,3,3,1,3,,5,,0,2,6,6,8,10,15,17,6,18,0,0,0,3,100,33.3,0,0,235579,76564,27500,67918,30317,Apr-2009,1,1,17,57.6,2,16,0,0,35,N,,,,,,,,,,,,,,,N,,,,,,
,,5000,5000,5000, 36 months,  8.19%,157.13,A,A4,,n/a,RENT,12000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,104xx,NY,15.4,0,Apr-2006,0,,,13,0,2376,4.3%,24,w,5000.00,5000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,2376,1,0,0,0,,0,,3,7,548,4,54900,0,0,0,7,183,44324,5.1,0,0,,155,4,4,0,9,,,,0,6,6,10,14,0,13,24,6,13,0,0,0,3,100,0,0,0,54900,2376,46700,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 36 months,  6.46%,1225.24,A,A1,Senior Research Associate ,10+ years,MORTGAGE,148000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,208xx,MD,7.03,1,Jan-1997,0,11,,5,0,28786,72.9%,14,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,11,1,Individual,,,,0,131,328683,0,0,0,0,115,0,,0,1,11780,73,39500,0,0,0,1,65737,9014,76.2,0,0,264,266,17,17,1,17,11,,11,0,3,3,3,6,4,4,9,3,5,0,0,1,0,85.7,66.7,0,0,394500,28786,37800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 36 months,  7.02%,463.3,A,A2,Sales ,< 1 year,RENT,73000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,802xx,CO,20.91,0,Oct-2002,0,,,16,0,2682,5.1%,28,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,46188,3,5,3,4,2,43506,83,3,5,1721,44,52600,0,0,1,9,2887,32692,6.3,0,0,197,176,0,0,0,0,,10,,0,2,4,6,9,11,11,16,4,16,0,0,0,6,100,0,0,0,104747,46188,34900,52147,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 60 months, 16.40%,981.25,C,C4,Pharmacist,10+ years,RENT,125000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,347xx,FL,22.96,0,Jan-2015,0,,,6,0,21331,68.8%,8,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,47886,0,2,0,1,22,26555,43,1,1,9664,52,31000,0,0,0,2,7981,383,97.6,0,0,49,50,12,12,0,43,,,,0,2,4,2,3,3,4,5,4,6,0,0,0,1,100,100,0,0,93057,47886,16000,62057,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 60 months, 12.40%,269.37,B,B4,Supervisor,10+ years,MORTGAGE,51000,Not Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,704xx,LA,32.47,0,May-1998,0,,,9,0,9602,29.4%,27,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,158871,2,3,1,2,6,42918,70,3,4,4689,56,32700,3,0,4,7,17652,19550,31.9,0,0,250,232,1,1,3,12,,6,,0,3,4,4,7,12,5,12,4,9,0,0,0,5,100,25,0,0,200710,52520,28700,61010,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,25000,25000,25000, 36 months,  6.46%,765.77,A,A1,,< 1 year,RENT,145000,Source Verified,Mar-2019,Issued,n,,,other,Other,015xx,MA,6.27,0,Jun-2005,0,,,18,0,2253,1.5%,22,w,25000.00,25000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,25887,0,1,0,2,18,23634,,1,6,2166,2,147300,1,0,3,8,1438,131247,1.7,0,0,42,165,9,9,0,9,,2,,0,6,6,16,17,4,17,18,6,18,0,0,0,1,100,0,0,0,183069,25887,133500,35769,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,20000,20000,20000, 60 months, 14.74%,473.08,C,C2,,n/a,MORTGAGE,42000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,244xx,VA,11.11,0,Mar-1985,0,,,9,0,22866,33%,16,w,20000.00,20000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,May-2019,Apr-2019,0,,1,Individual,,,,0,0,137857,2,0,1,1,10,0,,2,4,8675,33,69300,1,0,2,7,15317,37351,38,0,0,136,408,3,3,2,3,,6,,0,3,4,6,9,2,8,12,5,9,0,0,0,4,100,16.7,0,0,184800,22866,60200,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,3800,3800,3800, 36 months, 11.71%,125.69,B,B3,,n/a,OWN,45040,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,683xx,NE,15.83,0,Dec-2004,0,33,,14,0,6504,21.2%,28,w,3800.00,3800.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,33,1,Individual,,,,0,0,12837,1,1,1,1,11,6333,75,5,8,1149,33,30700,1,0,2,9,917,2997,45.5,0,0,133,171,3,3,0,3,33,9,33,3,3,8,3,8,6,13,22,8,14,0,0,0,6,89.3,33.3,0,0,39100,12837,5500,8400,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,22000,22000,22000, 36 months, 17.19%,786.45,C,C5,,< 1 year,RENT,140400,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,606xx,IL,20.32,0,Mar-2006,1,,,21,0,19959,50.7%,35,w,22000.00,22000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,1069,49770,0,2,1,2,7,29811,49,2,2,4534,50,39400,1,0,2,4,2489,8966,66.2,0,0,119,156,10,7,0,12,,0,,0,8,9,11,16,8,18,27,9,21,0,0,0,3,100,45.5,0,0,99962,49770,26500,60562,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,25000,25000,25000, 36 months,  8.19%,785.61,A,A4,district services manager ,10+ years,MORTGAGE,135000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,370xx,TN,20.44,0,Jul-2003,2,49,,10,0,25581,60.8%,16,w,25000.00,25000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,225983,0,3,0,2,21,89958,76,0,0,14190,70,42100,1,1,3,2,22598,16119,61.3,0,0,71,138,34,21,1,34,,0,,0,3,3,5,6,7,6,8,3,10,0,0,0,0,93.3,60,0,0,325894,115539,41700,117844,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,7200,7200,7200, 36 months, 15.57%,251.61,C,C3,Manager,5 years,MORTGAGE,130000,Source Verified,Mar-2019,Current,n,,,other,Other,907xx,CA,22.33,0,Jun-1992,0,64,,29,0,55740,43.5%,55,w,6995.10,6995.10,239.15,239.15,204.90,34.25,0.0,0.0,0.0,Apr-2019,251.61,May-2019,Apr-2019,0,,1,Individual,,,,0,0,509103,2,1,2,2,6,17982,86,1,3,5701,50,130300,1,0,4,6,17555,25679,63.5,0,0,78,321,12,5,3,49,64,5,64,0,12,23,12,19,9,27,43,23,29,0,0,0,4,98.1,50,0,0,588300,73722,63000,21000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,8000,8000,8000, 36 months,  8.81%,253.7,A,A5,Branch Manager,10+ years,RENT,71000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,140xx,NY,27.64,2,Aug-2003,0,20,,12,0,19697,35.7%,27,w,8000.00,8000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,39348,0,3,0,0,35,19651,38,1,2,13000,37,55200,0,0,0,2,3279,25150,43.5,0,0,143,187,8,8,0,8,20,13,20,0,3,5,4,8,8,9,19,5,12,0,0,0,1,76.9,50,0,0,106767,39348,44500,51567,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 36 months, 12.40%,1336.23,B,B4,,< 1 year,RENT,80000,Source Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,863xx,AZ,17.93,0,Jan-2007,0,,,9,0,8330,26.8%,18,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,165000,13.96,Source Verified,0,0,346839,1,2,0,2,24,26375,61,1,2,7825,47,31100,0,0,3,4,38538,19775,28.4,0,0,138,146,2,2,1,15,,8,,0,1,2,4,5,4,6,13,2,9,0,0,0,1,100,25,0,0,397116,34705,27600,43016,26468,Oct-2000,1,3,27,28.4,4,22,0,0,64,N,,,,,,,,,,,,,,,N,,,,,,
,,16000,16000,16000, 60 months,  8.19%,325.88,A,A4,Systems Administrator,3 years,OWN,60000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,190xx,PA,18.06,0,Aug-2009,0,,,18,0,17616,52.6%,29,f,16000.00,16000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,50217,2,10,0,0,67,32601,83,2,2,9282,69,33500,0,0,0,2,2790,13020,54.3,0,0,115,76,1,1,0,1,,,,0,6,7,7,8,19,8,10,7,18,0,0,0,2,100,28.6,0,0,72810,50217,28500,39310,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
